vendor_id,amt,amt_deviation,duplicate_entry,new_vendor,missing_po,entered_after_hrs,manual_entry,unusual_accts,desc_quality,anomalous
V18,111.03,low,no,yes,no,no,no,no,normal,no
V18,88.11,low,no,no,no,yes,yes,no,low,no
V09,88.62,low,no,no,no,no,yes,no,normal,no
V03,144.89,low,no,no,no,no,no,no,normal,no
V07,282.78,low,no,no,no,no,no,no,normal,no
V18,10220.68,outlier,no,yes,no,no,yes,no,low,no
V04,199.15,low,no,no,no,no,no,no,low,no
V18,145.62,low,no,no,no,yes,no,no,normal,no
V02,235.84,low,no,no,no,no,no,no,normal,no
V07,226.56,low,no,no,no,no,no,no,normal,no
V08,115.80,low,no,no,no,no,no,no,normal,no
V09,87.04,low,no,no,no,no,no,no,low,no
V06,692.46,low,no,no,yes,yes,no,no,normal,no
V03,209.73,low,no,no,no,no,no,no,normal,no
V09,7066.84,high,no,no,yes,no,no,no,normal,no
V08,134.55,low,no,yes,no,no,no,no,normal,no
V12,4020.65,high,no,yes,no,no,no,no,normal,no
V03,178.56,low,no,no,no,no,no,no,normal,no
V09,83.80,low,no,no,no,no,no,no,normal,no
V10,82.13,low,no,no,no,no,no,no,normal,no
V11,975.00,low,no,yes,no,no,yes,no,low,yes
V09,407.88,low,no,no,no,no,no,no,normal,no
V17,9455.04,outlier,no,yes,no,yes,yes,no,low,yes
V02,229.22,low,no,no,no,no,no,no,normal,no
V07,377.70,low,no,no,no,no,no,no,low,no
V01,131.26,low,no,no,yes,no,yes,yes,normal,no
V14,1152.51,low,no,no,no,no,no,no,high,no
V03,1743.11,low,no,no,no,no,no,no,normal,no
V03,5306.08,high,no,no,no,yes,no,no,low,no
V12,191.39,low,no,yes,yes,no,no,no,normal,no
V03,1433.55,low,no,no,no,no,no,no,high,no
V16,4998.00,high,no,no,no,no,no,yes,normal,yes
V03,91.10,low,no,no,no,no,no,no,low,no
V13,6503.28,high,no,yes,no,no,no,no,normal,no
V05,267.61,low,no,no,yes,no,no,no,normal,no
V01,215.59,low,no,no,no,no,no,no,normal,no
V07,300.18,low,no,no,no,no,no,no,normal,no
V04,9956.44,outlier,no,no,no,no,no,no,normal,no
V08,87.05,low,no,no,no,no,no,no,normal,no
V03,3170.65,low,no,no,no,no,no,no,low,no
V06,44210.22,outlier,no,no,no,no,no,no,normal,no
V18,93.56,low,no,no,no,no,no,no,normal,no
V02,1516.63,low,no,no,no,no,no,no,low,no
V01,5292.74,high,no,no,no,no,yes,no,low,no
V04,746.29,low,no,no,no,no,no,no,normal,no
V04,2820.68,low,no,no,no,no,no,no,normal,no
V13,2652.86,low,no,no,no,yes,no,no,normal,no
V05,10049.05,outlier,no,no,no,yes,yes,no,low,no
V05,258.33,low,no,no,no,no,no,no,high,no
V06,2312.70,low,no,no,no,no,no,no,normal,no
V05,4522.06,low,no,no,no,no,no,no,normal,no
V08,367.07,low,no,no,no,no,no,no,normal,no
V07,385.68,low,no,no,no,no,no,no,low,no
V04,171.52,low,no,no,no,no,no,no,normal,no
V09,6427.04,high,no,yes,no,no,no,no,normal,no
V11,43.75,low,no,no,no,no,no,no,normal,no
V04,5546.12,high,no,no,no,no,no,no,high,no
V02,180.15,low,no,no,no,no,no,no,high,no
V03,3993.79,low,no,no,no,no,no,no,normal,no
V06,177.42,low,no,yes,no,no,no,no,high,no
V07,593.26,low,no,no,no,no,no,no,normal,no
V08,233.03,low,no,no,no,no,no,no,high,no
V12,417.17,low,no,no,no,no,yes,no,normal,no
V03,270.12,low,no,no,no,no,no,no,normal,no
V16,57.76,low,no,no,no,no,no,no,low,no
V06,8000.00,high,no,no,no,no,no,no,low,no
V06,8000.00,high,no,no,no,no,no,no,normal,no
V01,126.21,low,no,no,no,no,no,no,normal,no
V10,137.71,low,no,no,no,no,no,no,normal,no
V07,186.31,low,no,yes,no,no,yes,no,normal,no
V02,141.64,low,no,no,no,no,no,no,low,no
V10,110.16,low,no,yes,yes,no,no,no,high,no
V11,18086.64,outlier,no,yes,no,no,no,no,normal,no
V20,157.21,low,no,no,no,no,no,no,normal,no
V02,3558.99,low,no,no,no,no,no,no,normal,no
V01,5459.13,high,no,no,no,no,no,no,normal,no
V01,122.29,low,no,no,no,no,no,no,normal,no
V03,395.91,low,no,no,no,no,no,no,high,no
V12,226.89,low,no,no,no,no,no,yes,normal,no
V14,88.56,low,no,no,no,no,no,no,normal,no
V08,1856.74,low,no,no,no,no,no,no,normal,no
V12,2652.44,low,no,no,no,no,no,no,normal,no
V12,229.15,low,no,no,no,yes,yes,yes,normal,no
V04,138.63,low,no,no,no,no,no,no,normal,no
V19,69.66,low,no,no,no,no,no,no,normal,no
V15,201.55,low,no,no,no,no,no,no,high,no
V10,315.83,low,no,no,no,no,no,no,low,no
V15,228.09,low,no,no,no,no,no,no,normal,no
V14,200.44,low,no,no,no,no,no,no,normal,no
V03,303.07,low,no,no,no,no,no,no,high,no
V03,119.89,low,no,no,no,no,no,no,normal,no
V03,351.43,low,no,no,no,no,no,no,normal,no
V03,8822.81,high,no,yes,no,no,no,yes,normal,yes
V09,110.32,low,no,no,no,no,yes,no,high,no
V02,80.83,low,no,no,no,no,no,no,normal,no
V01,633.34,low,no,no,no,no,no,no,normal,no
V08,2173.91,low,no,no,no,no,no,no,normal,no
V09,317.65,low,no,no,no,no,no,no,normal,no
V03,124.30,low,no,no,no,no,no,no,normal,no
V03,141.90,low,no,no,yes,no,yes,no,normal,no
V09,3738.89,low,no,no,no,no,no,no,normal,no
V01,21307.73,outlier,yes,no,no,no,yes,no,normal,yes
V08,2294.75,low,no,no,no,no,yes,yes,normal,no
V11,173.01,low,no,yes,no,no,no,no,high,no
V08,182.78,low,no,no,no,no,no,no,low,no
V16,125.56,low,no,no,no,no,no,no,normal,no
V06,111.08,low,no,no,no,no,no,no,high,no
V07,7948.91,high,no,no,no,no,no,no,high,no
V01,114.01,low,no,no,no,no,yes,no,low,no
V04,2837.32,low,no,no,no,no,no,no,normal,no
V09,3903.34,low,no,no,no,no,no,no,normal,no
V15,504.79,low,no,no,yes,no,no,no,normal,no
V06,2047.37,low,no,no,no,no,no,no,low,no
V01,113.87,low,no,yes,no,no,no,no,normal,no
V09,224.77,low,no,no,no,no,no,no,normal,no
V05,8848.37,high,no,no,no,no,no,no,normal,no
V04,3623.46,low,no,no,no,no,no,no,high,no
V10,144.74,low,no,no,no,yes,yes,no,normal,no
V04,3208.52,low,no,no,no,no,no,no,high,no
V03,112.08,low,no,no,no,no,yes,no,low,no
V12,131.81,low,no,no,no,no,yes,no,low,no
V05,1933.42,low,no,no,no,no,no,no,high,no
V03,256.95,low,no,no,no,no,no,no,high,no
V01,138.60,low,no,no,no,no,no,no,normal,no
V06,243.07,low,no,no,yes,no,no,no,normal,no
V04,209.42,low,no,yes,yes,no,no,no,normal,no
V01,614.20,low,no,no,no,no,no,no,high,no
V10,335.74,low,no,no,no,yes,yes,no,low,no
V04,933.04,low,no,no,no,no,no,no,high,no
V05,129.50,low,no,no,no,no,no,no,normal,no
V12,4108.15,high,no,no,yes,no,yes,no,normal,no
V02,109.17,low,no,no,no,no,no,no,high,no
V05,276.32,low,no,yes,no,no,no,no,low,no
V16,88.29,low,no,no,no,no,yes,yes,low,no
V04,201.92,low,no,no,no,no,no,no,normal,no
V01,3450.99,low,no,no,no,no,no,no,high,no
V10,171.24,low,no,no,no,no,no,no,high,no
V08,286.27,low,no,no,no,yes,yes,no,normal,no
V06,409.49,low,no,no,yes,yes,no,no,high,no
V08,248.26,low,no,no,no,yes,no,no,normal,no
V04,316.65,low,no,no,no,no,no,no,normal,no
V04,393.86,low,no,no,no,no,no,no,normal,no
V16,239.31,low,no,no,no,no,no,no,normal,no
V17,256.48,low,yes,yes,no,no,no,no,normal,no
V12,3626.42,low,no,no,no,no,no,no,normal,no
V17,300.77,low,no,no,no,no,no,no,normal,no
V02,412.43,low,no,no,no,no,no,no,normal,no
V04,292.53,low,no,no,no,no,yes,no,low,no
V03,22011.31,outlier,no,no,no,no,no,no,high,no
V07,303.03,low,no,no,no,no,no,no,normal,no
V18,210.07,low,no,no,no,yes,no,no,normal,no
V11,132.89,low,no,no,no,no,no,no,normal,no
V03,258.74,low,no,no,no,no,no,no,normal,no
V12,223.36,low,no,no,no,no,no,no,normal,no
V02,5371.61,high,no,no,no,no,no,no,normal,no
V01,6655.96,high,no,no,no,no,no,no,normal,no
V18,131.84,low,no,no,no,no,yes,no,normal,no
V17,100.83,low,no,no,no,no,no,yes,normal,no
V11,932.08,low,no,no,no,no,no,no,high,no
V06,5501.80,high,no,no,no,no,no,no,normal,no
V07,124.68,low,no,no,no,no,no,no,normal,no
V01,268.39,low,no,no,no,no,no,no,normal,no
V08,1744.86,low,no,no,no,no,no,no,normal,no
V06,197.89,low,no,no,no,no,no,no,normal,no
V10,302.04,low,no,no,no,no,no,no,normal,no
V11,3173.22,low,no,no,no,no,no,no,normal,no
V19,2945.41,low,no,no,no,no,no,no,normal,no
V08,471.08,low,no,yes,no,no,yes,yes,normal,no
V02,218.59,low,no,no,no,no,yes,no,normal,no
V04,7055.39,high,no,no,no,no,no,no,high,no
V04,6248.12,high,no,no,no,no,no,no,low,no
V05,250.63,low,no,no,no,no,no,no,normal,no
V02,345.10,low,no,yes,yes,no,yes,no,normal,no
V03,1748.93,low,no,no,no,no,no,no,normal,no
V14,130.45,low,no,no,no,no,no,no,normal,no
V16,78.21,low,no,no,no,no,no,no,high,no
V07,12124.08,outlier,no,no,no,no,no,no,normal,no
V02,213.28,low,no,no,no,no,no,no,normal,no
V05,2008.82,low,no,yes,no,no,no,no,high,no
V10,104.94,low,no,no,yes,no,yes,no,low,no
V11,252.43,low,no,no,no,no,no,no,high,no
V17,211.70,low,no,no,no,no,no,no,high,no
V11,113.52,low,no,yes,yes,no,no,no,normal,no
V20,135.63,low,no,yes,no,no,no,no,normal,no
V07,72.60,low,no,no,no,no,no,no,normal,no
V04,18978.52,outlier,no,no,no,no,no,no,normal,no
V09,327.92,low,yes,no,no,no,no,no,normal,no
V01,84.52,low,no,no,no,no,no,no,high,no
V10,154.35,low,no,no,no,no,yes,yes,normal,no
V15,67.62,low,no,no,no,no,no,yes,low,no
V01,71.81,low,no,no,no,no,no,no,normal,no
V02,176.58,low,no,no,no,no,no,no,normal,no
V11,347.57,low,no,yes,yes,no,no,no,normal,no
V02,3412.61,low,no,no,no,no,no,no,normal,no
V02,3353.75,low,no,yes,yes,no,no,no,low,no
V03,59.44,low,no,no,no,no,no,no,high,no
V20,92.67,low,no,no,no,no,no,no,normal,no
V15,5278.63,high,no,no,no,no,no,no,normal,no
V03,4691.11,low,no,no,no,no,no,no,normal,no
V20,185.13,low,no,no,no,no,no,no,normal,no
V04,4317.67,low,no,yes,yes,no,no,yes,high,no
V06,4591.98,high,no,no,no,yes,no,no,normal,no
V01,1570.73,low,no,no,no,no,no,no,normal,no
V07,10094.56,outlier,no,yes,no,no,no,no,low,no
V08,2222.16,low,no,no,no,no,yes,no,normal,no
V01,484.85,low,no,no,no,no,no,no,normal,no
V15,63.92,low,no,no,no,no,no,no,normal,no
V06,3038.65,low,no,no,no,no,no,no,normal,no
V03,372.04,low,no,no,no,no,no,no,normal,no
V06,85.35,low,no,no,no,no,no,no,normal,no
V10,7325.30,high,no,no,no,no,yes,no,normal,no
V10,6019.72,high,no,no,no,no,no,no,high,no
V06,68.22,low,no,no,no,no,no,no,normal,no
V13,33689.46,outlier,no,yes,no,no,yes,no,low,yes
V02,24990.00,outlier,no,no,no,yes,yes,yes,normal,yes
V01,95.67,low,no,no,no,yes,no,no,normal,no
V15,15587.23,outlier,no,yes,yes,no,no,no,normal,no
V10,6415.50,high,no,no,no,no,no,no,normal,no
V12,880.53,low,no,no,no,no,no,no,high,no
V03,144.55,low,no,yes,no,no,no,yes,high,no
V08,6294.99,high,no,no,no,no,no,no,normal,no
V01,9864.24,outlier,no,no,no,no,no,no,normal,no
V14,189.75,low,no,no,no,yes,no,no,normal,no
V05,274.27,low,no,no,no,no,no,no,low,no
V04,1956.30,low,no,no,no,no,no,no,normal,no
V04,2869.20,low,no,no,no,no,yes,yes,normal,no
V11,420.28,low,no,no,yes,no,no,no,low,no
V02,165.10,low,no,no,no,no,no,no,normal,no
V19,234.46,low,no,no,yes,no,no,no,normal,no
V11,5636.24,high,no,yes,no,no,no,no,normal,no
V03,3587.46,low,no,no,yes,no,no,no,normal,no
V14,8000.00,high,no,no,yes,no,no,no,normal,no
V06,415.17,low,no,yes,no,yes,yes,no,normal,no
V05,112.17,low,no,no,no,no,no,no,normal,no
V11,135.23,low,no,no,no,no,no,no,normal,no
V07,2420.96,low,no,yes,no,no,no,no,low,no
V10,1177.69,low,no,no,no,no,no,no,normal,no
V02,88.34,low,no,no,no,no,no,no,high,no
V02,1707.64,low,no,no,no,no,no,yes,normal,no
V15,78.04,low,no,no,no,no,yes,no,low,no
V11,197.44,low,no,no,no,no,yes,no,normal,no
V05,204.41,low,no,no,no,no,no,no,normal,no
V01,331.87,low,no,no,no,no,no,no,high,no
V02,237.27,low,no,no,no,no,no,no,low,no
V14,221.30,low,no,no,no,no,no,no,high,no
V05,390.85,low,no,no,no,yes,yes,no,low,no
V08,194.41,low,no,no,no,no,no,no,high,no
V04,175.73,low,no,no,no,no,no,no,low,no
V06,8928.50,outlier,no,no,yes,no,no,no,normal,no
V09,2078.07,low,no,yes,no,no,no,no,high,no
V01,5812.02,high,no,no,yes,no,no,no,low,no
V09,4900.72,high,no,no,no,no,no,no,normal,no
V02,156.76,low,no,no,no,no,no,no,normal,no
V03,562.54,low,no,no,no,no,no,no,normal,no
V07,3575.60,low,no,no,no,yes,no,no,normal,no
V01,5539.88,high,no,no,no,no,no,no,normal,no
V04,118.08,low,no,no,no,no,no,no,normal,no
V01,3987.02,low,no,no,no,no,yes,no,low,no
V01,101.54,low,no,no,no,no,no,no,normal,no
V07,5322.95,high,no,no,no,no,no,no,high,no
V12,2435.54,low,no,no,no,no,no,no,normal,no
V03,294.71,low,no,yes,no,no,no,no,normal,no
V01,5623.82,high,no,yes,no,yes,yes,yes,normal,yes
V03,605.83,low,no,no,no,no,no,no,normal,no
V01,260.33,low,no,yes,no,no,no,no,normal,no
V17,209.21,low,no,yes,no,no,no,no,low,no
V08,7513.98,high,no,no,no,no,no,no,normal,no
V03,4722.92,low,no,no,no,no,no,no,high,no
V10,3301.11,low,no,no,no,no,no,no,high,no
V08,2984.15,low,no,no,no,no,no,no,normal,no
V08,251.88,low,no,no,no,no,no,no,high,no
V01,153.56,low,no,no,no,no,no,no,normal,no
V01,109.92,low,no,no,no,yes,no,no,high,no
V06,209.85,low,no,no,no,yes,no,no,normal,no
V06,2284.58,low,no,no,no,no,no,no,normal,no
V14,183.86,low,no,no,no,no,no,no,normal,no
V08,2193.56,low,no,no,yes,no,no,no,normal,no
V01,241.15,low,no,no,yes,no,yes,no,high,no
V10,165.15,low,no,no,no,no,no,no,normal,no
V09,184.87,low,no,no,no,no,no,no,high,no
V10,239.62,low,no,yes,yes,no,no,no,normal,no
V06,98.07,low,no,no,yes,no,no,no,normal,no
V02,1641.76,low,no,no,no,no,no,no,normal,yes
V01,134.80,low,yes,no,yes,no,no,no,high,no
V09,193.48,low,no,no,no,no,no,no,high,no
V06,88.04,low,no,no,no,no,yes,no,high,no
V11,51.55,low,no,no,no,no,no,no,normal,no
V16,276.23,low,no,no,no,yes,yes,no,normal,no
V12,5243.48,high,no,no,no,no,no,no,normal,no
V10,19599.58,outlier,no,yes,no,no,no,no,normal,no
V01,11615.59,outlier,no,no,no,yes,no,no,normal,no
V03,61.48,low,no,no,no,no,no,no,normal,no
V02,5921.79,high,no,no,no,yes,no,no,normal,no
V08,12500.00,outlier,no,no,yes,no,no,no,normal,no
V07,2706.67,low,no,no,no,yes,no,no,normal,no
V14,378.18,low,no,no,no,no,no,no,normal,no
V03,164.90,low,no,no,no,no,no,no,low,no
V06,149.48,low,no,no,no,no,no,yes,normal,no
V02,110.31,low,no,no,no,no,no,no,normal,no
V10,445.68,low,no,no,no,no,no,no,normal,no
V20,293.01,low,no,no,no,no,no,no,normal,no
V07,8753.57,high,no,no,no,no,no,no,normal,no
V02,197.45,low,no,no,no,no,no,no,low,no
V05,202.98,low,no,no,no,no,no,no,normal,no
V06,1469.89,low,no,no,no,no,no,no,low,no
V04,1533.62,low,no,no,no,no,no,no,high,no
V10,477.03,low,no,yes,no,no,no,no,normal,no
V09,194.24,low,no,yes,yes,no,no,no,normal,no
V15,203.73,low,yes,no,yes,yes,yes,no,normal,no
V06,2170.22,low,no,no,no,no,no,no,normal,no
V05,2339.26,low,no,no,no,no,no,no,normal,no
V03,151.51,low,no,no,no,no,no,no,normal,no
V02,170.97,low,no,no,no,no,no,no,high,no
V12,427.87,low,no,no,no,no,no,no,normal,no
V04,31831.99,outlier,no,no,no,yes,no,no,normal,no
V10,254.00,low,no,no,no,no,yes,no,low,no
V05,4296.35,low,no,no,no,no,no,no,normal,no
V03,106.10,low,no,no,no,yes,yes,no,normal,no
V06,2502.90,low,no,no,no,no,no,no,high,no
V11,75.61,low,no,no,no,no,no,no,normal,no
V13,228.98,low,yes,yes,yes,no,no,no,normal,no
V05,233.56,low,no,no,no,no,no,no,normal,no
V01,2058.47,low,no,no,no,no,no,no,low,no
V08,491.48,low,no,no,no,no,no,no,high,no
V08,3116.54,low,no,no,no,no,no,no,low,no
V15,425.40,low,no,no,no,no,no,no,normal,no
V06,924.90,low,no,no,no,no,no,no,normal,no
V10,2134.36,low,no,no,no,no,no,no,normal,no
V03,153.18,low,no,no,no,no,no,no,normal,no
V07,2253.22,low,no,no,no,no,no,no,normal,no
V05,209.23,low,no,no,no,no,no,no,normal,no
V04,229.21,low,no,no,no,no,no,no,normal,no
V05,82.07,low,no,no,no,no,no,no,high,no
V05,8000.00,high,no,no,no,no,no,no,high,no
V06,128.08,low,no,no,yes,no,yes,no,low,no
V01,141.03,low,no,no,no,no,no,no,normal,no
V05,6813.01,high,yes,no,no,no,no,no,normal,no
V07,1076.33,low,no,no,no,no,yes,no,low,no
V06,312.62,low,no,no,no,no,no,no,normal,no
V15,343.08,low,no,no,no,no,no,no,normal,no
V01,101.60,low,no,no,no,no,no,no,normal,no
V13,266.11,low,no,no,no,no,no,no,normal,no
V03,5250.58,high,no,no,no,no,no,no,normal,no
V03,6088.55,high,no,no,no,yes,no,no,normal,no
V03,111.87,low,no,no,no,yes,no,no,low,no
V03,330.96,low,no,no,no,no,no,no,normal,no
V11,157.00,low,no,no,no,no,yes,no,low,no
V02,279.37,low,no,no,no,no,no,no,normal,no
V16,59.49,low,no,no,no,yes,yes,no,normal,no
V05,175.24,low,no,no,no,no,no,no,normal,no
V13,596.92,low,no,no,no,no,no,no,normal,no
V12,975.00,low,yes,no,no,no,yes,no,low,yes
V12,625.78,low,no,no,no,no,no,no,normal,no
V02,4853.21,high,no,no,no,no,no,no,normal,no
V17,220.19,low,no,no,no,no,no,no,normal,no
V07,120.10,low,no,no,no,no,no,no,normal,no
V11,2869.45,low,no,no,yes,no,yes,no,low,yes
V06,1674.62,low,no,no,yes,no,yes,no,low,yes
V14,322.42,low,no,no,no,no,no,no,normal,no
V01,91.81,low,no,yes,yes,no,no,no,high,no
V12,301.78,low,no,no,no,no,no,no,high,no
V04,7032.50,high,yes,no,yes,no,yes,no,normal,no
V01,67.15,low,no,no,no,no,no,no,normal,no
V01,3711.49,low,no,no,no,no,no,no,low,yes
V01,2090.18,low,no,no,no,no,no,no,normal,no
V02,4245.44,low,no,no,no,no,no,no,normal,yes
V02,183.07,low,no,no,yes,no,no,no,normal,no
V04,41753.99,outlier,no,no,no,yes,no,no,normal,yes
V10,104.50,low,no,no,no,yes,yes,no,low,no
V04,191.69,low,no,no,no,no,no,no,low,no
V10,53.92,low,no,no,no,no,yes,no,low,no
V12,816.80,low,no,no,no,no,no,no,normal,no
V06,103.17,low,no,no,no,yes,no,no,normal,no
V07,4673.20,high,no,no,no,no,no,yes,normal,no
V03,137.23,low,no,no,no,no,no,no,normal,no
V04,290.78,low,no,no,no,no,no,no,low,no
V09,189.71,low,no,no,no,no,yes,no,normal,no
V07,88.23,low,no,no,no,no,no,no,normal,no
V18,249.74,low,no,no,yes,no,no,no,normal,no
V05,885.71,low,no,no,no,no,no,no,high,no
V06,94.65,low,no,no,no,no,no,no,high,no
V05,99.86,low,no,no,no,no,no,no,low,no
V10,12500.00,outlier,no,no,no,no,no,no,normal,no
V12,209.57,low,no,no,no,no,no,no,normal,no
V03,90.91,low,no,no,no,no,no,no,low,no
V07,7941.73,high,no,no,no,no,yes,yes,normal,no
V01,194.63,low,yes,yes,no,no,yes,no,high,yes
V09,64.76,low,no,no,no,no,no,no,normal,no
V10,208.65,low,no,no,no,no,no,no,normal,no
V10,32159.31,outlier,no,yes,no,no,no,no,normal,no
V14,59.02,low,no,no,no,no,yes,no,normal,no
V01,34618.03,outlier,yes,yes,no,yes,yes,no,low,yes
V09,274.51,low,no,no,no,no,no,no,high,no
V09,135.18,low,no,yes,yes,no,no,no,normal,no
V06,5513.48,high,no,no,no,yes,no,no,normal,no
V04,148.38,low,no,no,no,no,yes,no,normal,no
V11,2067.52,low,no,no,no,no,no,no,normal,no
V12,95.15,low,no,no,no,no,no,no,low,no
V05,1823.94,low,no,no,no,no,yes,no,normal,no
V02,188.44,low,no,no,no,no,yes,no,normal,no
V08,270.94,low,no,no,no,no,no,no,high,no
V04,203.58,low,no,no,no,no,yes,no,high,no
V02,7617.89,high,no,yes,no,no,yes,no,normal,no
V11,2891.04,low,no,no,no,no,no,no,low,no
V02,4133.39,low,no,no,no,no,yes,no,normal,no
V10,24904.84,outlier,no,no,yes,no,yes,yes,normal,yes
V11,5575.16,high,no,no,no,no,no,no,normal,no
V07,175.82,low,no,no,no,no,no,no,normal,no
V03,4064.40,low,no,no,no,no,no,no,normal,no
V04,139.52,low,no,no,no,no,no,no,normal,no
V13,376.39,low,no,no,no,no,no,no,normal,no
V01,294.44,low,no,no,yes,no,no,no,normal,no
V02,7002.34,high,no,no,no,no,no,no,normal,no
V11,4555.24,high,no,no,no,no,no,no,normal,no
V06,193.49,low,no,no,no,no,no,yes,normal,no
V17,180.11,low,no,no,no,yes,yes,yes,normal,no
V13,177.85,low,no,no,no,yes,no,no,low,no
V05,107.49,low,yes,yes,yes,no,no,no,high,no
V02,2981.85,low,no,no,no,no,no,no,normal,no
V15,51.64,low,no,no,no,no,no,no,normal,no
V08,17504.95,outlier,no,no,no,no,no,no,normal,no
V04,4670.43,high,no,no,no,no,no,no,normal,no
V02,2258.36,low,no,no,no,no,no,no,normal,no
V02,105.28,low,no,no,no,no,yes,no,normal,no
V19,11736.03,outlier,no,no,no,no,yes,no,low,no
V08,473.22,low,no,no,no,no,no,no,high,no
V11,253.44,low,no,no,no,no,no,no,normal,no
V04,275.03,low,no,no,no,no,no,no,normal,no
V07,5106.74,high,no,no,no,no,no,no,normal,no
V17,230.33,low,no,no,no,no,no,no,normal,no
V12,118.83,low,no,no,no,no,no,no,low,no
V01,223.90,low,no,yes,no,no,no,no,high,no
V01,2612.66,low,yes,no,no,no,no,no,normal,no
V04,248.30,low,no,no,yes,no,yes,yes,normal,no
V07,269.10,low,no,no,no,no,no,no,normal,no
V05,326.98,low,no,yes,no,no,no,no,normal,no
V04,260.82,low,no,yes,no,no,no,no,normal,no
V01,215.36,low,no,yes,no,no,no,no,low,no
V10,6056.82,high,no,yes,yes,no,yes,yes,low,yes
V14,66.71,low,no,no,no,no,no,no,normal,no
V14,112.64,low,no,no,no,no,no,no,low,no
V14,283.63,low,no,no,no,no,no,no,high,no
V03,910.21,low,no,no,no,no,no,no,low,no
V05,64.13,low,no,no,no,yes,no,no,normal,no
V08,3347.65,low,no,no,no,no,yes,no,normal,no
V01,145.49,low,no,no,no,no,no,no,normal,no
V09,525.20,low,no,no,no,no,no,yes,normal,no
V07,30.04,low,no,no,no,no,no,no,normal,no
V01,109.31,low,no,no,no,no,no,no,normal,no
V09,221.90,low,no,no,no,no,no,no,normal,no
V16,409.39,low,no,no,no,no,no,no,normal,no
V15,188.84,low,no,no,no,no,no,no,normal,no
V11,1265.74,low,no,no,no,no,no,no,normal,no
V08,4705.61,high,no,no,no,yes,no,no,normal,no
V03,108.05,low,no,yes,no,no,no,no,normal,no
V02,154.74,low,no,no,no,no,no,no,high,no
V12,8372.41,outlier,no,no,no,no,no,no,normal,no
V04,170.25,low,no,no,no,no,no,no,normal,no
V07,1623.86,low,no,no,no,no,no,no,high,no
V11,168.61,low,no,no,no,no,no,no,normal,no
V02,278.19,low,no,no,no,no,no,no,normal,no
V04,8000.00,high,no,no,yes,no,no,no,normal,no
V14,2025.56,low,no,no,no,no,no,no,normal,no
V03,4294.06,low,no,yes,no,no,yes,no,normal,no
V06,161.86,low,no,no,no,no,no,no,normal,no
V04,187.74,low,yes,no,no,no,no,no,normal,no
V03,62.29,low,yes,no,no,no,no,no,normal,no
V01,309.59,low,no,no,no,no,no,no,high,no
V20,294.67,low,no,no,no,no,no,no,normal,no
V08,3587.16,low,no,no,no,no,no,no,normal,no
V09,12500.00,outlier,no,no,no,no,yes,no,low,no
V01,3770.78,low,no,no,no,no,no,no,low,no
V11,100.79,low,no,no,no,no,no,no,high,no
V13,199.17,low,no,no,yes,no,no,no,normal,no
V12,197.07,low,no,no,no,no,no,no,normal,no
V02,2877.37,low,no,yes,yes,no,yes,no,low,yes
V07,150.80,low,no,no,no,no,no,no,high,no
V12,4025.16,high,no,no,no,no,no,no,high,no
V10,5052.43,high,no,no,no,no,no,no,high,no
V04,253.85,low,no,no,no,no,no,no,normal,no
V12,1065.17,low,no,no,no,no,no,no,normal,no
V06,154.88,low,no,no,no,no,no,no,normal,no
V07,12627.26,outlier,no,no,no,yes,yes,no,high,no
V15,2506.34,low,no,no,no,no,no,no,low,no
V16,11535.61,outlier,no,no,no,no,no,no,normal,no
V12,3527.21,low,no,no,no,no,no,no,normal,no
V02,18101.43,outlier,no,yes,no,no,no,no,normal,no
V06,133.39,low,no,no,no,no,no,no,normal,no
V01,89.04,low,no,no,no,no,no,no,normal,no
V07,77.21,low,no,no,no,no,no,no,normal,no
V01,33.32,low,no,no,no,no,no,no,normal,no
V10,337.86,low,no,no,no,yes,no,no,normal,no
V14,235.73,low,no,no,no,no,no,no,normal,no
V07,364.01,low,no,no,no,no,no,no,normal,no
V01,2616.11,low,no,yes,no,no,no,no,normal,no
V07,267.34,low,no,no,no,no,no,no,normal,no
V04,93.75,low,no,no,no,yes,no,no,normal,no
V02,266.41,low,no,no,no,no,no,no,high,no
V04,262.18,low,no,no,no,no,no,no,normal,no
V19,206.08,low,no,no,yes,no,no,no,normal,no
V11,2014.70,low,yes,yes,yes,yes,yes,no,low,yes
V06,51.68,low,no,no,no,no,no,no,high,no
V03,3911.44,low,no,no,no,no,no,no,normal,no
V14,2484.13,low,no,yes,no,no,no,no,high,no
V05,111.99,low,no,no,no,no,no,no,normal,no
V09,280.55,low,no,no,no,no,yes,no,normal,no
V05,237.07,low,no,no,no,no,no,no,high,no
V13,185.44,low,no,no,no,no,no,no,normal,no
V14,526.82,low,no,no,no,no,no,no,normal,no
V10,13009.04,outlier,no,no,no,no,no,no,normal,yes
V15,127.26,low,no,no,no,no,no,no,high,no
V12,161.04,low,no,no,no,no,no,no,high,no
V05,3139.71,low,no,no,no,no,yes,no,low,no
V01,144.82,low,no,no,no,no,no,no,low,no
V08,8378.54,high,no,no,yes,no,yes,no,low,yes
